,index,carat,cut,color,clarity,depth,table,price,carat_scale,L/Wratio,shape,Potential Client,volume
14155,4617,0.9,Ideal,H,SI2,61.9,55.0,4101,0.75-1,1.0032310177705976,Cushion Cut,Other,147.609216
14156,33914,1.03,Very Good,H,SI2,60.9,57.0,4101,1-1.25,0.9878419452887538,Fancy,Other,170.2246
14157,8105,0.9,Very Good,F,SI1,62.8,59.0,4099,0.75-1,0.9902597402597402,Fancy,Other,144.6676
14158,35046,0.9,Very Good,I,VVS1,61.3,59.0,4099,0.75-1,0.9951612903225806,Fancy,Other,144.98265999999998
14159,37122,0.95,Very Good,J,VVS2,60.5,59.0,4098,0.75-1,0.9952830188679245,Fancy,Other,154.593792
14160,35861,1.08,Premium,J,SI1,61.0,60.0,4098,1-1.25,0.9924471299093656,Fancy,Other,174.84346799999997
14161,22488,0.94,Premium,E,SI2,62.4,58.0,4098,0.75-1,0.9889415481832543,Fancy,Other,155.72939399999998
14162,6161,1.11,Premium,G,SI1,60.9,59.0,4096,1-1.25,1.0075301204819278,Fancy,Other,180.79591200000002
14163,31405,1.5,Premium,F,I1,62.6,57.0,4096,1.25-1.50,1.0166435506241331,Cushion Cut,Other,240.464315
14164,19431,0.92,Premium,D,SI2,62.4,60.0,4096,0.75-1,1.0064412238325282,Cushion Cut,Other,150.980625
14165,11322,0.92,Premium,D,SI2,62.4,58.0,4096,0.75-1,1.0016181229773464,Cushion Cut,Other,147.66121199999998
14166,2654,0.91,Ideal,H,SI1,61.6,56.0,4096,0.75-1,0.9936,Fancy,Other,149.04
14167,13735,1.06,Premium,I,SI2,60.9,58.0,4096,1-1.25,1.0060975609756098,Fancy,Other,173.61695999999995
14168,31394,1.03,Ideal,E,SI2,62.0,55.0,4095,1-1.25,1.0031055900621118,Cushion Cut,Other,166.4096
14169,213,1.0,Premium,G,SI2,62.7,59.0,4095,0.75-1,0.990566037735849,Fancy,Other,159.06996
14170,39857,1.03,Good,F,SI2,57.7,63.0,4095,1-1.25,1.0060240963855422,Radiant Cut,Other,170.32396799999998
14171,22983,0.7,Very Good,D,VS1,60.3,58.0,4095,0.50-0.75,0.9948186528497409,Fancy,Other,116.059392
14172,31755,0.72,Ideal,E,VVS2,62.0,54.9,4094,0.50-0.75,0.9948096885813148,Fancy,Harry Winston,118.64895
14173,13712,1.02,Good,H,SI1,57.1,61.0,4093,1-1.25,0.9864864864864865,Fancy,Other,165.398436
14174,27688,0.9,Good,G,VS2,63.6,59.0,4093,0.75-1,0.9901639344262295,Fancy,Other,142.21784
14175,9935,0.9,Very Good,G,VS2,59.6,61.0,4093,0.75-1,0.992,Fancy,Other,143.7625
14176,32381,0.9,Ideal,I,VS1,61.3,55.0,4093,0.75-1,0.9936,Fancy,Tiffany & Co,148.26375
14177,12788,1.13,Premium,J,SI2,59.7,59.0,4093,1-1.25,1.0133136094674555,Fancy,Other,188.00235999999998
14178,5246,1.06,Ideal,I,SI2,61.3,56.0,4092,1-1.25,0.9939301972685888,Fancy,Other,173.952935
14179,38972,1.17,Premium,F,SI2,59.9,59.0,4092,1-1.25,0.9941690962099126,Fancy,Other,191.81932
14180,35202,0.9,Ideal,E,SI1,63.0,56.0,4092,0.75-1,1.0081967213114755,Cushion Cut,Other,144.8079
14181,2479,0.9,Premium,E,SI1,62.7,62.0,4092,0.75-1,1.019672131147541,Radiant Cut,Other,146.0767
14182,25863,0.9,Very Good,E,SI1,63.1,60.0,4092,0.75-1,1.006514657980456,Cushion Cut,Other,147.606828
14183,40059,1.11,Ideal,J,SI2,61.7,57.0,4092,1-1.25,0.9910313901345291,Fancy,Other,182.297817
14184,21736,0.9,Premium,E,SI1,59.8,58.0,4092,0.75-1,1.0080515297906603,Fancy,Other,145.002258
14185,7645,0.9,Very Good,E,SI1,63.1,61.0,4092,0.75-1,1.006514657980456,Radiant Cut,Other,147.606828
14186,11556,0.79,Ideal,I,VVS2,61.7,56.0,4092,0.75-1,0.9983193277310924,Fancy,Tiffany & Co,129.70881
14187,9397,0.9,Ideal,E,SI2,62.7,54.0,4091,0.75-1,0.9871175523349436,Fancy,Other,147.320451
14188,12607,1.09,Premium,I,SI1,62.0,58.0,4090,1-1.25,1.0060975609756098,Cushion Cut,Other,176.64767999999998
14189,3538,1.09,Premium,I,VS2,59.0,61.0,4090,1-1.25,1.0044444444444445,Radiant Cut,Tiffany & Co,182.1447
14190,1581,0.92,Good,G,SI1,60.6,60.0,4089,0.75-1,0.995253164556962,Fancy,Other,151.855696
14191,9296,1.0,Premium,H,SI2,63.0,61.0,4088,0.75-1,1.006339144215531,Radiant Cut,Other,159.873315
14192,9875,1.0,Premium,H,SI2,58.6,59.0,4088,0.75-1,1.0107692307692309,Fancy,Other,163.56015
14193,31647,1.0,Very Good,I,SI1,63.2,56.0,4088,0.75-1,1.0095087163232965,Cushion Cut,Other,161.18074699999997
14194,15451,0.81,Ideal,D,VS2,62.1,56.0,4087,0.75-1,1.0050167224080266,Cushion Cut,Tiffany & Co,133.696056
14195,37110,1.0,Good,H,SI1,56.8,65.0,4086,0.75-1,1.0184899845916795,Radiant Cut,Other,159.58390800000004
14196,25501,0.8,Ideal,E,VS1,62.1,56.0,4086,0.75-1,0.9916247906197655,Fancy,Tiffany & Co,130.413456
14197,3729,1.02,Very Good,I,SI2,62.6,56.0,4084,1-1.25,0.9953416149068323,Fancy,Other,165.947208
14198,19433,0.64,Ideal,D,VVS1,61.8,54.0,4084,0.50-0.75,0.9964028776978417,Fancy,Harry Winston,105.652232
14199,39121,1.1,Good,G,SI2,64.2,56.0,4084,1-1.25,1.0061443932411673,Cushion Cut,Other,178.663695
14200,24468,1.11,Very Good,J,SI1,63.3,61.0,4084,1-1.25,1.0107858243451462,Radiant Cut,Other,175.832272
14201,20764,1.04,Very Good,G,SI2,60.3,62.0,4084,1-1.25,0.9908536585365855,Fancy,Other,168.0016
14202,24170,1.12,Premium,G,SI2,61.2,58.0,4084,1-1.25,0.9970104633781763,Fancy,Other,182.505207
14203,39445,1.1,Very Good,I,SI2,62.8,57.0,4083,1-1.25,0.9894419306184011,Fancy,Other,180.06019199999997
14204,37537,1.0,Very Good,F,SI2,60.2,59.0,4082,0.75-1,0.9891975308641975,Fancy,Other,161.16278400000002
14205,39814,0.9,Very Good,H,VS2,63.3,59.0,4082,0.75-1,1.0066555740432612,Cushion Cut,Other,138.89710999999997
14206,26483,0.9,Premium,H,VS2,60.7,58.0,4082,0.75-1,1.006482982171799,Fancy,Tiffany & Co,144.06703199999998
14207,13913,1.35,Premium,J,SI1,62.1,54.0,4082,1.25-1.50,1.008462623413258,Cushion Cut,Other,224.06527
14208,31541,0.74,Ideal,E,VVS2,62.2,57.0,4082,0.50-0.75,0.9914236706689538,Fancy,Harry Winston,121.647614
14209,5729,0.9,Premium,H,VS2,61.3,59.0,4082,0.75-1,1.0080775444264942,Cushion Cut,Tiffany & Co,147.16353600000002
14210,26513,0.9,Premium,H,VS2,62.7,59.0,4082,0.75-1,1.0081967213114755,Cushion Cut,Tiffany & Co,144.0576
14211,11220,0.72,Ideal,D,VS2,61.8,56.0,4082,0.50-0.75,0.9930795847750865,Fancy,Tiffany & Co,118.110832
14212,9769,0.9,Premium,H,VS2,61.8,58.0,4082,0.75-1,1.0081699346405228,Cushion Cut,Tiffany & Co,143.48951999999997
14213,17209,0.9,Premium,H,VS2,62.0,57.0,4082,0.75-1,1.0098360655737706,Cushion Cut,Tiffany & Co,142.7888
14214,13305,1.0,Very Good,F,SI2,62.8,57.0,4081,0.75-1,0.9891304347826086,Fancy,Other,164.911656
14215,17860,1.0,Good,H,SI2,63.0,56.0,4081,0.75-1,0.9890282131661442,Fancy,Other,161.03119999999998
14216,27257,1.0,Very Good,F,SI2,62.9,59.0,4081,0.75-1,0.9859154929577465,Fancy,Other,160.62543
14217,24212,1.0,Good,F,SI2,62.7,57.0,4081,0.75-1,0.9921135646687698,Fancy,Other,157.919256
14218,4947,0.91,Very Good,F,SI2,60.6,56.0,4081,0.75-1,0.9952380952380951,Fancy,Other,150.49881
14219,2773,1.0,Good,F,SI2,63.8,58.0,4081,0.75-1,0.9921011058451817,Fancy,Other,159.804648
14220,18073,0.9,Very Good,G,VS2,63.5,62.0,4081,0.75-1,0.9934533551554828,Fancy,Other,143.529399
14221,15923,0.93,Premium,F,SI1,62.5,58.0,4081,0.75-1,0.9951768488745981,Fancy,Other,149.386984
14222,6759,1.0,Very Good,I,SI2,60.7,59.0,4080,0.75-1,0.9907120743034057,Fancy,Other,161.2416
14223,3354,0.9,Premium,G,VS2,60.6,61.0,4079,0.75-1,1.0097879282218598,Radiant Cut,Tiffany & Co,141.53373100000002
14224,27703,1.01,Ideal,G,SI2,59.5,57.0,4079,1-1.25,0.9954476479514416,Fancy,Other,169.03086399999998
14225,32488,1.01,Ideal,H,SI2,60.7,59.0,4078,1-1.25,1.0031007751937984,Fancy,Other,163.58747999999997
14226,32690,1.09,Very Good,I,SI2,63.8,57.0,4078,1-1.25,0.9923664122137404,Fancy,Other,177.112
14227,15426,1.02,Premium,G,SI2,58.1,58.0,4078,1-1.25,1.013677811550152,Fancy,Other,168.97110999999998
14228,39223,0.9,Good,D,SI2,64.0,59.0,4078,0.75-1,0.9917898193760263,Fancy,Other,142.720368
14229,31708,1.03,Ideal,I,SI1,61.3,56.0,4078,1-1.25,0.9938744257274119,Fancy,Other,169.09500300000002
14230,29142,0.97,Ideal,E,SI2,62.3,56.0,4078,0.75-1,0.9921011058451817,Fancy,Other,156.226932
14231,32008,1.19,Premium,G,SI2,62.4,59.0,4078,1-1.25,1.0044709388971684,Cushion Cut,Other,189.94668000000001
14232,36888,1.01,Ideal,H,SI2,61.3,59.0,4078,1-1.25,1.0061919504643964,Cushion Cut,Other,166.70030000000003
14233,10757,0.9,Ideal,D,SI2,62.4,56.0,4078,0.75-1,0.9871794871794871,Fancy,Other,148.756608
14234,1716,1.0,Fair,E,SI2,64.6,60.0,4077,0.75-1,1.0080906148867315,Cushion Cut,Other,154.390614
14235,35398,1.0,Good,E,SI2,61.5,64.0,4077,0.75-1,1.0112540192926045,Radiant Cut,Other,150.62662999999998
14236,699,1.04,Ideal,H,SI2,59.6,56.0,4077,1-1.25,1.007587253414264,Round Brilliant Cut,Other,172.40494399999997
14237,38503,1.12,Premium,H,SI2,61.0,59.0,4077,1-1.25,1.009009009009009,Cushion Cut,Other,182.60121600000002
14238,22701,0.92,Premium,H,VS2,61.3,58.0,4077,0.75-1,0.9920127795527157,Fancy,Tiffany & Co,148.500972
14239,33177,1.12,Premium,H,SI2,61.0,56.0,4077,1-1.25,1.0045112781954886,Cushion Cut,Other,180.79754
14240,35843,1.04,Ideal,H,SI2,62.2,56.0,4077,1-1.25,1.0046296296296295,Cushion Cut,Other,170.426592
14241,30416,1.0,Ideal,E,SI2,60.7,55.0,4077,0.75-1,1.0094786729857819,Round Brilliant Cut,Other,156.13198199999997
14242,37244,0.9,Ideal,G,SI2,60.6,55.0,4077,0.75-1,0.9905213270142179,Fancy,Other,151.612362
14243,12893,0.91,Ideal,E,VS2,62.1,55.0,4077,0.75-1,1.004885993485342,Cushion Cut,Tiffany & Co,144.716116
14244,26682,1.0,Ideal,E,SI2,62.3,57.0,4077,0.75-1,1.0079617834394905,Cushion Cut,Other,156.226932
14245,3219,1.0,Very Good,E,SI2,59.5,63.0,4077,0.75-1,1.0093603744149766,Radiant Cut,Other,158.840441
14246,23605,1.0,Premium,E,SI2,62.6,56.0,4077,0.75-1,1.0062597809076683,Cushion Cut,Other,164.761677
14247,7214,1.01,Good,F,SI2,56.9,60.0,4077,1-1.25,1.0060240963855422,Fancy,Other,168.10620799999998
14248,29685,1.12,Premium,I,SI1,61.3,58.0,4077,1-1.25,1.0014970059880242,Cushion Cut,Other,183.22572
14249,28566,1.07,Premium,I,SI1,58.4,60.0,4075,1-1.25,1.0149700598802396,Fancy,Other,177.991272
14250,15964,1.11,Very Good,I,SI2,63.1,57.0,4075,1-1.25,1.007645259938838,Cushion Cut,Other,178.42820399999997
14251,15984,0.9,Very Good,F,SI1,61.6,58.0,4074,0.75-1,0.9776357827476039,Fancy,Other,145.965672
14252,10551,0.93,Premium,I,VS2,62.7,61.0,4073,0.75-1,1.01628664495114,Radiant Cut,Tiffany & Co,148.656768
14253,9336,1.01,Very Good,F,SI2,63.1,57.0,4072,1-1.25,1.011111111111111,Cushion Cut,Other,160.524
14254,1750,1.01,Good,H,SI2,63.7,55.0,4072,1-1.25,1.0079113924050633,Cushion Cut,Other,162.643936
14255,3684,1.01,Very Good,I,SI1,63.4,62.0,4072,1-1.25,1.011326860841424,Radiant Cut,Other,152.1825
14256,1652,1.01,Good,F,SI2,63.6,59.0,4072,1-1.25,1.0063091482649842,Cushion Cut,Other,163.41476799999998
14257,11546,1.01,Premium,I,SI2,60.5,60.0,4072,1-1.25,1.003076923076923,Fancy,Other,166.97719999999998
14258,32397,1.01,Premium,I,SI1,61.8,58.0,4072,1-1.25,1.012558869701727,Cushion Cut,Other,162.70254
14259,13450,1.01,Premium,F,SI2,62.0,59.0,4072,1-1.25,1.0093312597200623,Cushion Cut,Other,167.340107
14260,24874,0.9,Good,H,VS1,60.6,61.0,4072,0.75-1,0.9903069466882067,Fancy,Other,141.53373100000002
14261,30957,1.01,Premium,D,SI2,61.7,59.0,4072,1-1.25,1.0062794348508635,Cushion Cut,Other,160.876898
14262,24662,1.01,Premium,G,SI1,60.2,58.0,4072,1-1.25,1.0062111801242235,Fancy,Other,162.33436800000004
14263,5044,1.01,Fair,G,VS2,65.7,54.0,4072,1-1.25,1.0063694267515924,Cushion Cut,Other,164.314944
14264,14963,1.01,Premium,I,SI1,58.6,62.0,4072,1-1.25,1.0093023255813953,Radiant Cut,Other,159.56009999999998
14265,8657,1.1,Ideal,E,SI2,59.4,54.0,4071,1-1.25,1.0074183976261126,Round Brilliant Cut,Other,183.973692
14266,8395,1.18,Good,E,SI2,63.6,57.0,4071,1-1.25,1.0029761904761905,Cushion Cut,Other,193.853184
14267,8809,1.12,Premium,D,SI2,61.2,59.0,4071,1-1.25,1.006006006006006,Cushion Cut,Other,182.50397999999998
14268,16607,0.8,Ideal,F,VS1,62.8,56.0,4070,0.75-1,0.9916107382550335,Fancy,Tiffany & Co,131.384028
14269,15397,0.95,Premium,E,SI2,60.7,59.0,4070,0.75-1,1.0095238095238097,Fancy,Other,153.86112
14270,1019,1.03,Premium,E,SI2,58.8,62.0,4070,1-1.25,1.010752688172043,Radiant Cut,Other,164.91783
14271,2442,0.9,Very Good,D,SI1,62.8,59.0,4068,0.75-1,0.9934426229508196,Fancy,Other,141.21011999999996
14272,37444,0.95,Ideal,E,SI2,62.2,56.0,4068,0.75-1,0.9858267716535434,Fancy,Other,155.82392
14273,25628,0.9,Very Good,D,SI1,62.4,63.0,4068,0.75-1,0.9951456310679613,Fancy,Other,146.32694999999998
14274,32262,0.84,Ideal,E,SI1,61.7,53.0,4068,0.75-1,0.9950900163666121,Fancy,Other,139.679488
14275,19740,0.9,Very Good,D,SI1,61.1,63.0,4068,0.75-1,0.9935587761674718,Fancy,Other,144.83334599999998
14276,27231,0.9,Good,D,SI1,63.2,62.0,4068,0.75-1,0.9885807504078303,Fancy,Other,143.01903
14277,29265,0.91,Ideal,D,SI2,62.6,54.0,4067,0.75-1,0.9952,Fancy,Other,151.61249999999998
14278,37834,0.91,Very Good,H,VS1,61.7,56.0,4066,0.75-1,0.9952,Fancy,Other,149.66875000000002
14279,32094,1.1,Very Good,G,SI2,63.4,56.0,4066,1-1.25,1.003058103975535,Cushion Cut,Other,178.04496
14280,24998,1.12,Very Good,J,SI2,58.5,60.0,4066,1-1.25,0.9912917271407838,Fancy,Other,188.705387
14281,6046,1.1,Good,E,SI2,63.3,56.0,4065,1-1.25,0.9924012158054711,Fancy,Other,178.31471000000005
14282,39776,0.92,Ideal,F,SI2,62.0,54.0,4065,0.75-1,0.990506329113924,Fancy,Other,154.29648
14283,36031,1.12,Premium,H,SI2,62.4,58.0,4065,1-1.25,0.9924585218702866,Fancy,Other,179.736648
14284,12150,1.44,Premium,J,SI2,58.2,58.0,4064,1.25-1.50,1.0054421768707482,Fancy,Other,233.017785
14285,2935,0.9,Premium,H,VS1,63.0,59.0,4064,0.75-1,1.0049180327868852,Cushion Cut,Tiffany & Co,143.96305
14286,10072,1.12,Premium,J,SI1,62.3,57.0,4064,1-1.25,1.0166414523449319,Cushion Cut,Other,184.33968000000004
14287,37610,0.9,Ideal,H,VS1,61.2,57.0,4064,0.75-1,1.0064102564102564,Cushion Cut,Tiffany & Co,150.08697600000002
14288,38994,0.9,Premium,H,VS1,61.8,56.0,4064,0.75-1,1.0032467532467533,Cushion Cut,Tiffany & Co,145.042128
14289,1456,0.9,Very Good,H,VS2,62.1,60.0,4064,0.75-1,0.9854838709677419,Fancy,Other,144.70924000000002
14290,38341,1.01,Very Good,G,SI1,62.3,59.0,4064,1-1.25,0.9952904238618524,Fancy,Other,159.92776800000001
14291,5235,1.12,Premium,J,SI1,62.7,55.0,4064,1-1.25,1.006051437216339,Cushion Cut,Other,182.85904000000002
14292,35151,0.97,Premium,F,SI2,61.9,58.0,4063,0.75-1,0.9937007874015747,Fancy,Other,157.06851999999998
14293,22697,0.97,Fair,F,SI1,56.4,66.0,4063,0.75-1,1.007645259938838,Radiant Cut,Other,159.46482
14294,8531,0.97,Very Good,F,SI2,59.9,59.0,4063,0.75-1,0.9891472868217054,Fancy,Other,158.01984000000002
14295,9116,0.9,Premium,F,SI1,60.4,59.0,4062,0.75-1,0.995253164556962,Fancy,Other,151.458168
14296,16347,0.89,Ideal,G,VVS2,61.7,55.0,4062,0.75-1,1.0048465266558966,Cushion Cut,Cartier,147.461894
14297,34844,0.9,Very Good,E,VS2,61.1,63.0,4062,0.75-1,1.0048622366288493,Radiant Cut,Other,144.60011999999998
14298,16384,0.9,Premium,E,VS2,62.3,55.0,4062,0.75-1,1.006514657980456,Cushion Cut,Tiffany & Co,145.709568
14299,7432,0.9,Good,F,SI1,63.9,59.0,4062,0.75-1,0.9950738916256158,Fancy,Other,143.192952
14300,19110,0.93,Premium,G,SI1,61.0,59.0,4062,0.75-1,1.0095541401273884,Cushion Cut,Other,153.28852
14301,34184,1.02,Premium,I,SI2,62.2,58.0,4061,1-1.25,1.0078616352201257,Cushion Cut,Other,161.847372
14302,18411,1.03,Very Good,G,SI2,63.1,58.0,4060,1-1.25,1.0062794348508635,Cushion Cut,Other,164.55175100000002
14303,13161,1.01,Good,G,SI2,63.7,59.0,4060,1-1.25,0.9890282131661442,Fancy,Other,162.64151199999998
14304,35937,1.25,Very Good,H,SI2,63.5,57.0,4060,1-1.25,1.0120300751879698,Cushion Cut,Other,190.20662500000003
14305,6576,0.96,Very Good,D,SI2,60.0,60.0,4060,0.75-1,0.9938176197836167,Fancy,Other,161.000127
14306,27769,0.96,Premium,G,SI2,61.1,59.0,4059,0.75-1,1.0063694267515924,Cushion Cut,Other,152.80496000000002
14307,13557,1.04,Ideal,J,SI1,60.8,57.0,4059,1-1.25,0.992412746585736,Fancy,Other,171.963414
14308,37939,0.9,Ideal,G,SI1,62.4,57.0,4059,0.75-1,0.9935379644588045,Fancy,Other,146.56372500000003
14309,24352,0.9,Very Good,G,SI1,62.7,59.0,4059,0.75-1,0.9918962722852512,Fancy,Other,145.37753999999998
14310,38479,1.02,Premium,F,SI2,61.1,62.0,4057,1-1.25,1.007704160246533,Radiant Cut,Other,168.929508
14311,29648,1.06,Very Good,G,SI2,63.4,61.0,4057,1-1.25,1.0141287284144427,Radiant Cut,Other,167.481314
14312,29082,0.9,Very Good,F,SI1,59.8,54.0,4054,0.75-1,0.9889240506329113,Fancy,Other,148.51999999999998
14313,36174,0.88,Ideal,F,SI1,62.3,53.0,4054,0.75-1,0.9951219512195122,Fancy,Other,143.77716
14314,11940,0.9,Very Good,E,SI1,61.8,60.0,4054,0.75-1,0.9903225806451612,Fancy,Other,145.03907999999998
14315,21000,1.01,Premium,E,SI2,62.8,57.0,4054,1-1.25,1.0078616352201257,Cushion Cut,Other,163.478076
14316,39990,0.91,Very Good,F,SI2,60.9,58.0,4054,0.75-1,1.0129032258064516,Fancy,Other,147.9568
14317,29631,0.9,Good,E,SI1,62.4,62.0,4054,0.75-1,0.993517017828201,Fancy,Other,145.236864
14318,4850,0.9,Good,G,VS2,62.1,59.0,4054,0.75-1,0.9772727272727272,Fancy,Other,140.17449599999998
14319,8466,1.03,Ideal,J,SI2,62.4,56.0,4054,1-1.25,0.9938271604938271,Fancy,Other,168.17673600000003
14320,2869,0.9,Very Good,E,SI1,62.2,60.0,4054,0.75-1,0.9951377633711507,Fancy,Other,145.094954
14321,22769,1.17,Good,J,SI1,63.9,55.0,4054,1-1.25,0.9895988112927191,Fancy,Other,191.83730400000002
14322,25444,0.71,Ideal,E,VS1,61.9,56.0,4053,0.50-0.75,0.9947643979057591,Fancy,Tiffany & Co,115.61994
14323,25712,0.94,Fair,F,SI1,56.8,67.0,4053,0.75-1,1.0186335403726707,Radiant Cut,Other,155.889216
14324,38971,0.8,Ideal,E,SI1,61.1,56.0,4053,0.75-1,0.9950083194675542,Fancy,Other,131.539668
14325,33903,1.0,Good,F,SI2,61.8,58.0,4053,0.75-1,0.9922839506172838,Fancy,Other,166.24893600000001
14326,38404,0.99,Good,F,SI2,63.3,54.0,4052,0.75-1,0.9891135303265942,Fancy,Other,165.62394
14327,12402,0.9,Premium,G,VS2,62.8,60.0,4052,0.75-1,1.0098684210526314,Cushion Cut,Tiffany & Co,143.35180799999998
14328,20479,1.01,Very Good,H,SI1,62.5,58.0,4052,1-1.25,0.9922118380062306,Fancy,Other,163.5816
14329,29487,0.91,Premium,D,SI2,61.5,56.0,4051,0.75-1,1.0080385852090032,Cushion Cut,Other,149.75769599999998
14330,19030,0.91,Premium,D,SI2,61.1,60.0,4051,0.75-1,1.0080128205128205,Cushion Cut,Other,150.32596800000002
14331,33058,1.23,Good,D,I1,63.7,58.0,4050,1-1.25,1.0104166666666667,Cushion Cut,Other,196.20383999999999
14332,12821,1.14,Very Good,F,I1,61.3,55.8,4050,1-1.25,0.9970414201183433,Fancy,Other,188.172712
14333,4707,0.93,Premium,H,VS2,61.0,60.0,4050,0.75-1,1.0047923322683707,Cushion Cut,Tiffany & Co,150.414028
14334,3468,1.01,Good,F,SI2,65.7,58.0,4049,1-1.25,0.9870967741935484,Fancy,Other,153.6732
14335,13497,0.91,Ideal,G,SI1,61.8,57.0,4049,0.75-1,0.9935483870967742,Fancy,Other,145.89344
14336,12764,1.1,Ideal,H,VS2,62.6,57.0,4048,1-1.25,1.0076219512195124,Cushion Cut,Tiffany & Co,178.64979200000002
14337,11252,1.01,Very Good,I,SI2,63.7,56.0,4047,1-1.25,0.9921630094043887,Fancy,Other,163.56087
14338,12386,1.09,Premium,G,SI2,60.7,57.0,4047,1-1.25,1.0151057401812689,Round Brilliant Cut,Other,180.61478399999996
14339,18379,1.01,Good,G,SI2,59.2,65.0,4047,1-1.25,0.9906396255850233,Fancy,Other,153.85923
14340,22435,1.01,Fair,G,SI2,58.3,62.0,4047,1-1.25,0.9938461538461538,Fancy,Other,158.7222
14341,28931,0.9,Premium,F,SI1,62.3,58.0,4047,0.75-1,1.0098039215686274,Cushion Cut,Other,144.85672799999998
14342,19004,0.91,Premium,G,SI1,62.2,59.0,4045,0.75-1,0.9935379644588045,Fancy,Other,146.18304000000003
14343,23413,0.91,Premium,G,SI1,62.6,58.0,4045,0.75-1,0.9951377633711507,Fancy,Other,145.85263
14344,1620,0.91,Premium,G,SI1,61.8,60.0,4045,0.75-1,0.9951690821256038,Fancy,Other,146.986974
14345,29653,0.91,Very Good,G,SI1,62.8,58.0,4045,0.75-1,0.9951456310679613,Fancy,Other,147.08709
14346,29703,1.29,Very Good,G,SI2,63.2,54.0,4045,1.25-1.50,1.0028818443804033,Cushion Cut,Other,212.047536
14347,22713,1.02,Premium,D,SI2,61.3,62.0,4044,1-1.25,1.0062305295950156,Radiant Cut,Other,163.81914
14348,14370,1.2,Fair,G,SI2,65.5,59.0,4044,1-1.25,1.0306278713629402,Cushion Cut,Other,190.72954600000003
14349,1598,1.02,Fair,G,SI1,64.5,56.0,4044,1-1.25,1.0112359550561796,Cushion Cut,Other,158.56596000000002
14350,34032,1.02,Premium,D,SI2,62.3,58.0,4044,1-1.25,1.0078492935635792,Cushion Cut,Other,163.17264600000001
14351,14833,1.02,Ideal,G,SI1,62.4,56.0,4044,1-1.25,1.0078492935635792,Cushion Cut,Other,163.17264600000001
14352,28434,1.01,Ideal,E,SI2,61.7,57.0,4044,1-1.25,1.0046367851622875,Cushion Cut,Other,168.22
14353,22152,0.9,Ideal,H,VS2,62.4,56.0,4044,0.75-1,0.9951456310679613,Fancy,Tiffany & Co,146.32694999999998
14354,12524,1.01,Premium,E,SI2,60.6,58.0,4044,1-1.25,0.9908116385911179,Fancy,Other,166.461454
14355,34483,0.9,Ideal,G,SI2,61.4,56.0,4044,0.75-1,0.9935794542536116,Fancy,Other,146.92769700000002
14356,28981,0.8,Ideal,F,VS2,62.1,56.0,4043,0.75-1,0.991638795986622,Fancy,Tiffany & Co,131.20718
14357,21629,1.04,Premium,J,VS2,58.7,58.0,4043,1-1.25,1.010590015128593,Fancy,Other,172.20372
14358,2888,1.02,Premium,F,SI2,61.0,58.0,4043,1-1.25,0.9953987730061351,Fancy,Other,167.989756
14359,32146,1.0,Very Good,H,SI2,62.5,58.0,4042,0.75-1,0.9858490566037734,Fancy,Other,157.51494000000002
14360,23198,1.05,Very Good,H,SI2,61.4,58.0,4042,1-1.25,0.9939209726443768,Fancy,Other,173.423796
14361,30935,0.54,Ideal,D,VVS1,61.3,56.0,4042,0.50-0.75,0.9961977186311788,Fancy,Harry Winston,88.750928
14362,1904,1.0,Good,I,SI1,65.6,56.0,4042,0.75-1,0.988888888888889,Fancy,Other,161.31339000000003
14363,25361,0.74,Fair,D,VVS2,65.4,53.0,4040,0.50-0.75,1.0035026269702279,Cushion Cut,Other,122.366442
14364,29467,0.92,Premium,H,VS1,61.7,62.0,4039,0.75-1,1.0130718954248366,Radiant Cut,Tiffany & Co,144.1872
14365,29800,0.77,Ideal,D,VS1,62.2,55.0,4039,0.75-1,0.9948979591836734,Fancy,Tiffany & Co,125.55269999999999
14366,28953,0.76,Ideal,E,VS2,62.1,55.0,4039,0.75-1,0.9931972789115646,Fancy,Tiffany & Co,124.994688
14367,36037,1.01,Premium,G,SI2,62.1,61.0,4038,1-1.25,1.0175438596491229,Radiant Cut,Other,157.21021799999997
14368,23560,1.03,Premium,H,SI2,62.1,59.0,4038,1-1.25,1.0077881619937694,Cushion Cut,Other,166.1496
14369,34943,1.01,Premium,G,SI2,61.1,58.0,4038,1-1.25,1.0031397174254317,Cushion Cut,Other,158.74676999999997
14370,11008,1.01,Premium,G,SI2,61.8,58.0,4038,1-1.25,1.0047169811320753,Cushion Cut,Other,160.123176
14371,29644,1.03,Premium,I,SI1,61.0,58.0,4038,1-1.25,1.007727975270479,Cushion Cut,Other,167.050224
14372,27289,1.01,Ideal,G,SI2,61.2,57.0,4038,1-1.25,1.0078125,Cushion Cut,Other,161.8176
14373,36950,1.01,Premium,G,SI2,63.0,58.0,4038,1-1.25,1.0079491255961843,Cushion Cut,Other,158.716828
14374,34974,1.01,Ideal,G,SI2,63.2,57.0,4038,1-1.25,1.0079617834394905,Cushion Cut,Other,158.612076
14375,33044,1.02,Premium,H,SI1,59.1,60.0,4037,1-1.25,1.007645259938838,Fancy,Other,167.222568
14376,24643,0.92,Very Good,F,SI1,62.7,57.0,4037,0.75-1,0.9903225806451612,Fancy,Other,147.32316
14377,13820,1.0,Very Good,F,SI2,62.9,59.0,4037,0.75-1,0.9827586206896551,Fancy,Other,159.21034799999998
